Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Total TCP Flow Time,Label
100.64.0.2-10.16.0.45-33738-1880-6,100.64.0.2,33738,10.16.0.45,1880,6,13:56.9,453,6,4,428,159,428,71.33333333,174.7302683,159,39.75,79.5,1295805.74,22075.05519,50.33333333,112.0769825,348,4,453,90.6,150.9314414,360,11,436,145.3333333,177.0150653,348,21,1,1,200,136,13245.03311,8830.022075,428,58.7,139.0475938,19334.23333,2,2,2,9,0.666666667,58.7,71.33333333,39.75,42,15,64240,503,1,32,453,0
100.64.0.2-10.16.0.18-48860-3000-6,100.64.0.2,48860,10.16.0.18,3000,6,33:29.8,556,6,5,504,180,504,84,205.7571384,180,36,80.49844719,1230215.827,19784.17266,55.6,144.9859763,468,4,556,111.2,206.2163912,480,12,539,134.75,222.1731682,468,22,1,1,200,168,10791.36691,8992.805755,504,62.18181818,156.167742,24388.36364,2,2,2,10,0.833333333,62.18181818,84,36,45,16,64240,502,1,32,556,0
100.64.0.2-10.16.0.15-54078-1880-6,100.64.0.2,54078,10.16.0.15,1880,6,06:25.7,454,6,4,340,469,340,56.66666667,138.8044188,469,117.25,234.5,1781938.326,22026.43172,50.44444444,108.0764904,333,3,454,90.8,143.8374082,343,8,440,146.6666667,165.6693494,333,16,1,1,200,136,13215.85903,8810.572687,469,80.9,173.2412897,30012.54444,2,2,2,9,0.666666667,80.9,56.66666667,117.25,34,46,64240,503,1,32,454,1
100.64.0.2-10.16.0.45-33830-1880-6,100.64.0.2,33830,10.16.0.45,1880,6,13:56.9,385,6,4,429,160,429,71.5,175.1385166,160,40,80,1529870.13,25974.02597,42.77777778,97.96399565,303,4,385,77,132.7949547,314,8,373,124.3333333,155.8920567,303,16,1,1,200,136,15584.41558,10389.61039,429,58.9,139.4229775,19438.76667,2,2,2,9,0.666666667,58.9,71.5,40,42,16,64240,503,1,32,385,0
100.64.0.2-10.16.0.7-53648-7472-6,100.64.0.2,53648,10.16.0.7,7472,6,36:32.1,608,6,6,108,7407,108,18,44.09081537,4096,1234.5,1928.522517,12360197.37,19736.84211,55.27272727,110.7023856,385,2,580,116,163.7757613,408,31,576,115.2,153.1443763,385,15,1,2,200,200,9868.421053,9868.421053,4096,626.25,1447.421917,2095030.205,2,2,3,11,1,626.25,18,1234.5,9,617,65280,505,1,32,608,0
10.16.0.2-144.122.71.18-0-0-0,10.16.0.2,0,144.122.71.18,0,0,05:17.3,115778845,57,57,0,0,0,0,0,0,0,0,0,0.984635837,1024591.549,2272602.431,6397493,5,115778839,2067479.268,2884776.978,6397501,98981,115778829,2067479.089,2884783.19,6397508,98980,0,0,0,0,0.492317919,0.492317919,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.64.0.2-10.16.0.15-57778-1880-6,100.64.0.2,57778,10.16.0.15,1880,6,06:30.7,979,6,4,348,481,348,58,142.0704051,481,120.25,240.5,846782.4311,10214.5046,108.7777778,215.9350468,672,6,979,195.8,278.1891443,686,34,947,315.6666667,313.904975,672,80,1,1,200,136,6128.702758,4085.801839,481,82.9,177.557784,31526.76667,2,2,2,9,0.666666667,82.9,58,120.25,34,48,64240,503,1,32,979,1
100.64.0.2-10.16.0.5-39886-8080-6,100.64.0.2,39886,10.16.0.5,8080,6,52:26.2,368,5,5,107,137,107,21.4,47.85185472,137,27.4,61.26826258,663043.4783,27173.91304,40.88888889,29.66245288,86,8,327,81.75,14.47699324,100,67,308,77,43.68828981,119,30,1,1,168,168,13586.95652,13586.95652,137,24.4,51.92344793,2696.044444,2,2,2,9,1,24.4,21.4,27.4,10,13,65280,505,1,32,368,1
10.16.0.5-144.122.171.91-54914-53-17,10.16.0.5,54914,144.122.171.91,53,17,10:04.7,11760607,5,5,228,1040,60,45.6,12.54192968,416,208,150.7663756,107.8175642,0.850296247,1306734.111,2799721.311,8202955,568,11759742,2939935.5,3808721.854,8203643,1182,11759919,2939979.75,3808662.293,8203569,1238,0,0,40,40,0.425148124,0.425148124,416,126.8,132.281518,17498.4,0,0,0,0,1,126.8,45.6,208,22,104,0,0,4,8,0,1
100.64.0.2-10.16.0.18-37232-3000-6,100.64.0.2,37232,10.16.0.18,3000,6,42:40.6,3618,6,5,527,180,527,87.83333333,215.1468491,180,36,80.49844719,195411.8297,3040.353787,361.8,1114.607734,3534,5,3618,723.6,1579.455223,3549,12,3600,900,1756.014996,3534,12,1,1,200,168,1658.374793,1381.978994,527,64.27272727,162.6924036,26468.81818,2,2,2,10,0.833333333,64.27272727,87.83333333,36,47,16,64240,502,1,32,3618,0
100.64.0.2-10.16.0.18-42726-3000-6,100.64.0.2,42726,10.16.0.18,3000,6,04:45.5,442,5,5,468,180,468,93.6,209.2959627,180,36,80.49844719,1466063.348,22624.43439,49.11111111,112.9695141,350,4,436,109,169.640797,363,12,425,106.25,162.5246135,350,23,1,1,168,168,11312.21719,11312.21719,468,64.8,152.5463864,23270.4,2,2,2,9,1,64.8,93.6,36,46,18,64240,502,1,32,442,0
100.64.0.2-10.16.0.45-54560-1880-6,100.64.0.2,54560,10.16.0.45,1880,6,04:32.5,414,6,4,435,160,435,72.5,177.5880064,160,40,80,1437198.068,24154.58937,46,93.05643449,289,5,414,82.8,123.8111465,300,10,399,133,139.5600229,289,20,1,1,200,136,14492.75362,9661.835749,435,59.5,141.1943106,19935.83333,2,2,2,9,0.666666667,59.5,72.5,40,43,16,64240,503,1,32,414,0
100.64.0.2-10.16.0.15-59568-1880-6,100.64.0.2,59568,10.16.0.15,1880,6,04:06.2,1620,6,5,309,457,309,51.5,126.1487218,457,91.4,204.3766131,472839.5062,6790.123457,162,277.8340832,831,3,1620,324,424.4119461,995,20,1129,282.25,374.7856054,831,12,1,1,200,168,3703.703704,3086.419753,457,69.63636364,158.4261801,25098.85455,2,2,2,10,0.833333333,69.63636364,51.5,91.4,28,41,64240,504,1,32,1620,1
100.64.0.2-10.16.0.15-34654-1880-6,100.64.0.2,34654,10.16.0.15,1880,6,07:00.7,654,6,4,312,508,312,52,127.3734666,508,127,254,1253822.63,15290.51988,72.66666667,141.7356695,445,4,654,130.8,182.8433756,456,24,628,209.3333333,209.7768656,445,43,1,1,200,136,9174.311927,6116.207951,508,82,178.9376055,32018.66667,2,2,2,9,0.666666667,82,52,127,31,50,64240,504,1,32,654,1
100.64.0.2-10.16.0.45-41082-1880-6,100.64.0.2,41082,10.16.0.45,1880,6,13:09.1,356,5,5,490,246,490,98,219.1346618,246,49.2,110.0145445,2067415.73,28089.88764,39.55555556,73.1165356,232,6,344,86,107.938254,246,20,343,85.75,98.17798463,232,24,1,1,168,168,14044.94382,14044.94382,490,73.6,165.4778938,27382.93333,2,2,2,9,1,73.6,98,49.2,49,24,64240,502,1,32,356,0
100.64.0.2-10.16.0.5-45804-8181-6,100.64.0.2,45804,10.16.0.5,8181,6,55:17.5,267,5,5,106,137,106,21.2,47.40464112,137,27.4,61.26826258,910112.3596,37453.18352,29.66666667,26.9026021,91,7,253,63.25,24.41823089,91,34,221,55.25,45.75569181,123,27,1,1,168,168,18726.59176,18726.59176,137,24.3,51.74735635,2677.788889,2,2,2,9,1,24.3,21.2,27.4,10,13,65280,505,1,32,267,1
100.64.0.2-10.16.0.4-36070-8181-6,100.64.0.2,36070,10.16.0.4,8181,6,26:48.7,260,5,5,106,137,106,21.2,47.40464112,137,27.4,61.26826258,934615.3846,38461.53846,28.88888889,26.54451188,93,6,248,62,23.46628788,93,41,223,55.75,46.39953304,125,28,1,1,168,168,19230.76923,19230.76923,137,24.3,51.74735635,2677.788889,2,2,2,9,1,24.3,21.2,27.4,10,13,65280,505,1,32,260,0
100.64.0.2-10.16.0.15-40404-1880-6,100.64.0.2,40404,10.16.0.15,1880,6,04:26.2,550,6,4,345,472,345,57.5,140.8456602,472,118,236,1485454.545,18181.81818,61.11111111,109.9106961,347,4,550,110,140.6716034,359,18,532,177.3333333,152.6837691,347,51,1,1,200,136,10909.09091,7272.727273,472,81.7,174.8205747,30562.23333,2,2,2,9,0.666666667,81.7,57.5,118,34,47,64240,503,1,32,550,1
10.16.0.6-144.122.71.18-54376-6642-6,10.16.0.6,54376,144.122.71.18,6642,6,10:40.1,1078,12,10,528,20990,261,44,83.35902634,6740,2099,2925.835607,19961038.96,20408.16327,51.33333333,73.7138612,312,4,1078,98,97.13083959,312,7,1050,116.6666667,128.9117915,405,9,4,6,392,328,11131.72542,9276.437848,6740,978.0909091,2183.877546,4769321.134,2,2,10,21,0.833333333,978.0909091,44,2099,24,954,65280,503,4,32,1078,1
100.64.0.2-10.16.0.45-36700-1880-6,100.64.0.2,36700,10.16.0.45,1880,6,22:48.0,650,7,5,444,11514,444,63.42857143,167.816226,6740,2302.8,3228.940879,18396923.08,18461.53846,59.09090909,147.2320988,499,3,650,108.3333333,199.9516608,513,10,630,157.5,230.3294742,499,17,1,2,232,168,10769.23077,7692.307692,6740,996.5,2266.347983,5136333.182,2,2,3,11,0.714285714,996.5,63.42857143,2302.8,37,959,64240,503,1,32,650,0
100.64.0.2-10.16.0.7-32926-7472-6,100.64.0.2,32926,10.16.0.7,7472,6,50:32.1,645,7,6,108,7408,108,15.42857143,40.82016308,4096,1234.666667,1928.737895,11652713.18,20155.03876,53.75,117.1317246,419,3,645,107.5,166.5037537,444,17,610,122,170.0558732,419,15,1,2,232,200,10852.71318,9302.325581,4096,578.1538462,1396.806468,1951068.308,2,2,3,12,0.857142857,578.1538462,15.42857143,1234.666667,8,569,65280,505,1,32,645,1
100.64.0.2-10.16.0.18-50330-3000-6,100.64.0.2,50330,10.16.0.18,3000,6,48:02.7,743,5,5,468,210,468,93.6,209.2959627,210,42,93.91485505,912516.8237,13458.9502,82.55555556,187.4060505,581,4,730,182.5,275.787962,595,19,706,176.5,269.9166538,581,32,1,1,168,168,6729.475101,6729.475101,468,67.8,155.3331903,24128.4,2,2,2,9,1,67.8,93.6,42,46,21,64240,502,1,32,743,0
100.64.0.2-10.16.0.4-41992-8181-6,100.64.0.2,41992,10.16.0.4,8181,6,56:38.7,300,5,5,106,137,106,21.2,47.40464112,137,27.4,61.26826258,810000,33333.33333,33.33333333,28.04906416,98,8,280,70,25.91010099,98,39,252,63,51.00980298,139,33,1,1,168,168,16666.66667,16666.66667,137,24.3,51.74735635,2677.788889,2,2,2,9,1,24.3,21.2,27.4,10,13,65280,505,1,32,300,1
100.64.0.2-10.16.0.45-59238-1880-6,100.64.0.2,59238,10.16.0.45,1880,6,14:24.0,490,6,4,427,216,427,71.16666667,174.32202,216,54,108,1312244.898,20408.16327,54.44444444,119.9594839,372,3,490,98,159.5446646,382,8,473,157.6666667,188.9823625,372,15,1,1,200,136,12244.89796,8163.265306,427,64.3,144.3914817,20848.9,2,2,2,9,0.666666667,64.3,71.16666667,54,42,21,64240,503,1,32,490,0
100.64.0.2-10.16.0.15-33638-1880-6,100.64.0.2,33638,10.16.0.15,1880,6,04:50.7,2030,6,5,399,539,399,66.5,162.8910679,539,107.8,241.048128,462068.9655,5418.719212,203,593.0454358,1890,4,2024,404.8,842.2957913,1911,12,2016,504,924.6361447,1890,12,1,1,200,168,2955.665025,2463.054187,539,85.27272727,192.2852521,36973.61818,2,2,2,10,0.833333333,85.27272727,66.5,107.8,36,49,64240,503,1,32,2030,1
100.64.0.2-10.16.0.18-39300-3000-6,100.64.0.2,39300,10.16.0.18,3000,6,10:04.4,628,5,5,447,1731,447,89.4,199.9044772,1731,346.2,774.1267338,3468152.866,15923.56688,69.77777778,176.7553237,541,5,618,154.5,267.0836323,555,12,612,153,258.6825596,541,20,1,1,168,168,7961.783439,7961.783439,1731,217.8,549.92945,302422.4,2,2,2,9,1,217.8,89.4,346.2,44,173,64240,503,1,32,628,0
100.64.0.2-10.16.0.15-53460-1880-6,100.64.0.2,53460,10.16.0.15,1880,6,05:00.5,788,9,7,478,32375,478,53.11111111,159.3333333,13480,4625,5035.762935,41691624.37,20304.56853,52.53333333,148.7994176,585,2,788,98.5,204.1295107,599,6,765,127.5,227.2855033,585,6,1,4,296,232,11421.3198,8883.248731,13480,2053.3125,3955.239845,15643922.23,2,2,5,15,0.777777778,2053.3125,53.11111111,4625,29,2023,64240,502,1,32,788,1
100.64.0.2-10.16.0.4-38464-8080-6,100.64.0.2,38464,10.16.0.4,8080,6,27:11.0,329,5,5,107,137,107,21.4,47.85185472,137,27.4,61.26826258,741641.3374,30395.13678,36.55555556,32.84094666,98,6,294,73.5,34.35597959,103,29,306,76.5,37.91657509,118,26,1,1,168,168,15197.56839,15197.56839,137,24.4,51.92344793,2696.044444,2,2,2,9,1,24.4,21.4,27.4,10,13,65280,505,1,32,329,0
100.64.0.2-10.16.0.18-44914-3000-6,100.64.0.2,44914,10.16.0.18,3000,6,24:54.2,521,5,5,449,165,449,89.8,200.7989044,165,33,73.79024326,1178502.879,19193.85797,57.88888889,131.0738765,406,3,510,127.5,195.3842368,418,9,510,127.5,186.1871818,406,17,1,1,168,168,9596.928983,9596.928983,449,61.4,145.7266848,21236.26667,2,2,2,9,1,61.4,89.8,33,44,16,64240,502,1,32,521,0
100.64.0.2-10.16.0.15-55870-1880-6,100.64.0.2,55870,10.16.0.15,1880,6,06:27.1,503,6,5,332,461,332,55.33333333,135.5384324,461,92.2,206.1654675,1576540.755,21868.78728,50.3,128.5448906,415,3,498,99.6,183.4074699,427,8,494,123.5,195.2613633,415,10,1,1,200,168,11928.42942,9940.357853,461,72.09090909,162.9653058,26557.69091,2,2,2,10,0.833333333,72.09090909,55.33333333,92.2,30,41,64240,503,1,32,503,1
100.64.0.2-10.16.0.15-39150-1880-6,100.64.0.2,39150,10.16.0.15,1880,6,06:37.0,604,6,4,368,458,368,61.33333333,150.2353709,458,114.5,229,1367549.669,16556.29139,67.11111111,140.2510646,436,4,604,120.8,184.717893,448,17,587,195.6666667,209.4572351,436,52,1,1,200,136,9933.774834,6622.516556,458,82.6,175.4234243,30773.37778,2,2,2,9,0.666666667,82.6,61.33333333,114.5,36,45,64240,503,1,32,604,1
100.64.0.2-10.16.0.15-53642-1880-6,100.64.0.2,53642,10.16.0.15,1880,6,06:25.4,503,6,4,321,450,321,53.5,131.0477012,450,112.5,225,1532803.181,19880.71571,55.88888889,132.4041582,408,5,503,100.6,179.3803222,421,12,485,161.6666667,213.8231356,408,24,1,1,200,136,11928.42942,7952.286282,450,77.1,165.3605152,27344.1,2,2,2,9,0.666666667,77.1,53.5,112.5,32,45,64240,503,1,32,503,1
100.64.0.2-10.16.0.15-57220-1880-6,100.64.0.2,57220,10.16.0.15,1880,6,06:29.4,402,6,4,327,223,327,54.5,133.497191,223,55.75,111.5,1368159.204,24875.62189,44.66666667,85.13225006,266,4,402,80.4,113.041143,278,11,381,127,126.0833058,266,20,1,1,200,136,14925.37313,9950.248756,327,55,118.5130091,14045.33333,2,2,2,9,0.666666667,55,54.5,55.75,32,22,64240,503,1,32,402,1
100.64.0.2-10.16.0.45-45754-1880-6,100.64.0.2,45754,10.16.0.45,1880,6,00:17.2,529,6,4,434,160,434,72.33333333,177.1797581,160,40,80,1122873.346,18903.59168,58.77777778,145.8104744,447,3,529,105.8,195.9941326,456,9,512,170.6666667,239.9506894,447,15,1,1,200,136,11342.15501,7561.436673,434,59.4,140.8988605,19852.48889,2,2,2,9,0.666666667,59.4,72.33333333,40,43,16,64240,503,1,32,529,0
100.64.0.2-10.16.0.15-51586-1880-6,100.64.0.2,51586,10.16.0.15,1880,6,06:24.1,1390,6,4,338,451,338,56.33333333,137.9879222,451,112.75,225.5,567625.8993,7194.244604,154.4444444,355.470502,1097,5,1390,278,466.9866165,1111,36,1354,451.3333333,562.9869744,1097,63,1,1,200,136,4316.546763,2877.697842,451,78.9,168.4547087,28376.98889,2,2,2,9,0.666666667,78.9,56.33333333,112.75,33,45,64240,503,1,32,1390,1
100.64.0.2-10.16.0.18-46092-3000-6,100.64.0.2,46092,10.16.0.18,3000,6,17:00.0,608,5,5,467,180,467,93.4,208.8487491,180,36,80.49844719,1064144.737,16447.36842,67.55555556,165.5015945,508,3,595,148.75,247.7315415,519,8,599,149.75,239.3148205,508,15,1,1,168,168,8223.684211,8223.684211,467,64.7,152.2527504,23180.9,2,2,2,9,1,64.7,93.4,36,46,18,64240,502,1,32,608,0
100.64.0.2-10.16.0.15-34732-1880-6,100.64.0.2,34732,10.16.0.15,1880,6,07:00.9,529,6,4,383,462,383,63.83333333,156.3590952,462,115.5,231,1597353.497,18903.59168,58.77777778,130.4269698,405,4,529,105.8,174.4754997,417,12,505,168.3333333,206.7300978,405,23,1,1,200,136,11342.15501,7561.436673,462,84.5,179.1121623,32081.16667,2,2,2,9,0.666666667,84.5,63.83333333,115.5,38,46,64240,503,1,32,529,1
100.64.0.2-10.16.0.15-33170-1880-6,100.64.0.2,33170,10.16.0.15,1880,6,04:48.8,3407,9,7,376,29486,376,41.77777778,125.3333333,13480,4212.285714,5078.431835,8764895.803,4696.213678,227.1333333,801.6355484,3120,3,3407,425.875,1095.223061,3132,8,3394,565.6666667,1253.811416,3120,9,1,4,296,232,2641.620194,2054.593484,13480,1866.375,3858.790499,14890264.12,2,2,5,15,0.777777778,1866.375,41.77777778,4212.285714,23,1842,64240,503,1,32,3407,1
100.64.0.2-10.16.0.45-42238-1880-6,100.64.0.2,42238,10.16.0.45,1880,6,02:24.1,317,6,4,498,247,498,83,203.3076487,247,61.75,123.5,2350157.729,31545.74132,35.22222222,71.66899221,225,4,317,63.4,96.3680445,235,12,299,99.66666667,109.7147817,225,21,1,1,200,136,18927.44479,12618.29653,498,74.5,167.8327541,28167.83333,2,2,2,9,0.666666667,74.5,83,61.75,49,24,64240,502,1,32,317,0
100.64.0.2-10.16.0.15-57240-1880-6,100.64.0.2,57240,10.16.0.15,1880,6,06:29.4,283,6,4,356,223,356,59.33333333,145.3363914,223,55.75,111.5,2045936.396,35335.68905,31.44444444,58.74970449,182,3,283,56.6,77.72580009,190,7,270,90,84.78797084,182,15,1,1,200,136,21201.41343,14134.27562,356,57.9,126.0250857,15882.32222,2,2,2,9,0.666666667,57.9,59.33333333,55.75,35,22,64240,503,1,32,283,1
100.64.0.2-10.16.0.45-60572-1880-6,100.64.0.2,60572,10.16.0.45,1880,6,23:40.6,334,6,4,442,160,442,73.66666667,180.4457444,160,40,80,1802395.21,29940.11976,37.11111111,78.94688791,246,4,334,66.8,107.1013539,257,8,318,106,122.7232659,246,17,1,1,200,136,17964.07186,11976.0479,442,60.2,143.2649449,20524.84444,2,2,2,9,0.666666667,60.2,73.66666667,40,44,16,64240,503,1,32,334,0
100.64.0.2-10.16.0.15-39310-1880-6,100.64.0.2,39310,10.16.0.15,1880,6,06:37.2,469,6,4,350,462,350,58.33333333,142.8869017,462,115.5,231,1731343.284,21321.96162,52.11111111,117.3642242,364,4,469,93.8,157.0436245,374,11,448,149.3333333,186.6824398,364,25,1,1,200,136,12793.17697,8528.784648,462,81.2,173.2081599,30001.06667,2,2,2,9,0.666666667,81.2,58.33333333,115.5,35,46,64240,503,1,32,469,1
100.64.0.2-10.16.0.18-43258-3000-6,100.64.0.2,43258,10.16.0.18,3000,6,05:11.3,1052,8,8,432,25347,432,54,152.7350647,7771,3168.375,3539.815489,24504752.85,15209.12548,70.13333333,211.8314244,830,3,1043,149,309.9510714,846,7,1030,147.1428571,303.2086348,830,7,1,4,264,264,7604.562738,7604.562738,7771,1611.1875,2906.001588,8444845.229,2,2,5,15,1,1611.1875,54,3168.375,27,1584,64240,503,1,32,1052,0
100.64.0.2-10.16.0.18-34348-3000-6,100.64.0.2,34348,10.16.0.18,3000,6,12:13.3,521,5,5,470,180,470,94,210.1903899,180,36,80.49844719,1247600.768,19193.85797,57.88888889,131.7444918,408,4,508,127,197.1598336,421,11,510,127.5,187.5499933,408,21,1,1,168,168,9596.928983,9596.928983,470,65,153.1339283,23450,2,2,2,9,1,65,94,36,47,18,64240,502,1,32,521,0
100.64.0.2-10.16.0.18-49722-3000-6,100.64.0.2,49722,10.16.0.18,3000,6,18:29.4,637,5,5,468,180,468,93.6,209.2959627,180,36,80.49844719,1017268.446,15698.58713,70.77777778,160.5177387,497,4,626,156.5,236.655164,509,14,619,154.75,228.785744,497,25,1,1,168,168,7849.293564,7849.293564,468,64.8,152.5463864,23270.4,2,2,2,9,1,64.8,93.6,36,46,18,64240,502,1,32,637,0
100.64.0.2-10.16.0.45-37238-1880-6,100.64.0.2,37238,10.16.0.45,1880,6,04:09.2,843,6,4,443,270,443,73.83333333,180.8539927,270,67.5,135,845788.8493,11862.3962,93.66666667,214.8935783,664,4,843,168.6,285.5648788,678,13,813,271,344.0741199,664,24,1,1,200,136,7117.437722,4744.958482,443,71.3,155.746268,24256.9,2,2,2,9,0.666666667,71.3,73.83333333,67.5,44,27,64240,503,1,32,843,0
100.64.0.2-10.16.0.45-59808-1880-6,100.64.0.2,59808,10.16.0.45,1880,6,31:33.7,374,6,5,458,246,458,76.33333333,186.977717,246,49.2,110.0145445,1882352.941,29411.76471,37.4,80.21665108,263,4,374,74.8,113.2439844,275,11,354,88.5,117.5485715,263,16,1,1,200,168,16042.78075,13368.98396,458,64,150.0746481,22522.4,2,2,2,10,0.833333333,64,76.33333333,49.2,41,22,64240,502,1,32,374,0
100.64.0.2-10.16.0.18-35648-3000-6,100.64.0.2,35648,10.16.0.18,3000,6,11:46.3,379,6,5,470,180,470,78.33333333,191.8766965,180,36,80.49844719,1715039.578,29023.7467,37.9,98.47780348,318,3,375,75,142.5762954,330,8,370,92.5,150.5334957,318,8,1,1,200,168,15831.13456,13192.61214,470,59.09090909,146.5915786,21489.09091,2,2,2,10,0.833333333,59.09090909,78.33333333,36,42,16,64240,502,1,32,379,0
100.64.0.2-10.16.0.15-52132-1880-6,100.64.0.2,52132,10.16.0.15,1880,6,06:24.4,482,6,4,323,452,323,53.83333333,131.8641978,452,113,226,1607883.817,20746.88797,53.55555556,123.2113135,381,4,482,96.4,166.6532328,394,13,461,153.6666667,197.5255258,381,24,1,1,200,136,12448.13278,8298.755187,452,77.5,166.1894836,27618.94444,2,2,2,9,0.666666667,77.5,53.83333333,113,32,45,64240,503,1,32,482,1
10.16.0.2-144.122.71.18-51674-6642-6,10.16.0.2,51674,144.122.71.18,6642,6,45:58.0,5737,14,9,474,16238,207,33.85714286,66.9946693,6740,1804.222222,2858.650284,2913020.743,4009.063971,260.7727273,319.0635004,1312,3,5737,441.3076923,368.5947152,1431,3,5062,632.75,561.1670874,1537,10,4,6,432,296,2440.299808,1568.764162,6740,726.6086957,1937.70393,3754696.522,2,2,10,20,0.642857143,726.6086957,33.85714286,1804.222222,20,706,65280,504,4,20,5737,0
100.64.0.2-10.16.0.45-60724-1880-6,100.64.0.2,60724,10.16.0.45,1880,6,20:19.5,397,5,5,501,247,501,100.2,224.0540113,247,49.4,110.4617581,1884130.982,25188.91688,44.11111111,92.09430553,287,3,387,96.75,135.1970784,297,12,386,96.5,128.0377548,287,21,1,1,168,168,12594.45844,12594.45844,501,74.8,168.6744399,28451.06667,2,2,2,9,1,74.8,100.2,49.4,50,24,64240,502,1,32,397,0
100.64.0.2-10.16.0.15-55768-1880-6,100.64.0.2,55768,10.16.0.15,1880,6,06:27.0,500,6,5,346,475,346,57.66666667,141.2539085,475,95,212.4264579,1642000,22000,50,125.7183802,406,3,500,100,177.922736,417,8,487,121.75,190.45275,406,8,1,1,200,168,12000,10000,475,74.63636364,168.5421447,28406.45455,2,2,2,10,0.833333333,74.63636364,57.66666667,95,31,43,64240,503,1,32,500,1
100.64.0.2-10.16.0.15-39818-1880-6,100.64.0.2,39818,10.16.0.15,1880,6,04:23.4,1942,19,17,417,320227,417,21.94736842,95.66636102,64704,18836.88235,20993.26394,165110195.7,18537.59011,55.48571429,231.9991597,1382,2,1942,107.8888889,322.5346108,1395,6,1911,119.4375,338.3709934,1382,6,1,14,616,552,9783.728115,8753.861998,64704,8906.777778,17094.54504,292223470.2,2,2,15,35,0.894736842,8906.777778,21.94736842,18836.88235,11,8895,64240,503,1,32,1942,1
10.16.0.6-144.122.71.18-40340-6642-6,10.16.0.6,40340,144.122.71.18,6642,6,50:13.4,992,10,9,474,16238,207,47.4,75.95934585,6740,1804.222222,2858.650284,16846774.19,19153.22581,55.11111111,87.91566071,379,2,992,110.2222222,119.6910374,379,8,905,113.125,145.4612737,447,6,4,6,328,296,10080.64516,9072.580645,6740,879.5789474,2108.802776,4447049.146,0,2,10,18,0.9,879.5789474,47.4,1804.222222,24,854,65280,503,4,32,992,0
100.64.0.2-10.16.0.45-36938-1880-6,100.64.0.2,36938,10.16.0.45,1880,6,54:21.4,389,6,4,465,246,465,77.5,189.8354551,246,61.5,123,1827763.496,25706.94087,43.22222222,87.34382889,274,5,389,77.8,117.1012383,286,14,372,124,132.1022331,274,25,1,1,200,136,15424.16452,10282.77635,465,71.1,158.5310695,25132.1,2,2,2,9,0.666666667,71.1,77.5,61.5,46,24,64240,502,1,32,389,0
100.64.0.2-10.16.0.7-50310-7472-6,100.64.0.2,50310,10.16.0.7,7472,6,02:22.1,703,7,6,108,7404,108,15.42857143,40.82016308,4096,1234,1927.87676,10685633,18492.17639,58.58333333,127.0815474,457,1,703,117.1666667,180.6016796,484,26,660,132,184.2932446,457,22,1,2,232,200,9957.325747,8534.85064,4096,577.8461538,1396.154352,1949246.974,2,2,3,12,0.857142857,577.8461538,15.42857143,1234,8,569,65280,505,1,32,703,1
100.64.0.2-10.16.0.45-57494-1880-6,100.64.0.2,57494,10.16.0.45,1880,6,43:43.5,405,5,5,429,160,429,85.8,191.8546325,160,32,71.55417528,1454320.988,24691.35802,45,91.71831878,288,5,394,98.5,134.7206987,298,13,391,97.75,127.0285401,288,25,1,1,168,168,12345.67901,12345.67901,429,58.9,139.4229775,19438.76667,2,2,2,9,1,58.9,85.8,32,42,16,64240,503,1,32,405,0
100.64.0.2-10.16.0.15-54644-1880-6,100.64.0.2,54644,10.16.0.15,1880,6,06:26.2,372,6,4,359,488,359,59.83333333,146.5611363,488,122,244,2276881.72,26881.72043,41.33333333,94.03855592,291,3,372,74.4,126.6009479,300,9,358,119.3333333,149.6941326,291,16,1,1,200,136,16129.03226,10752.68817,488,84.7,181.133499,32809.34444,2,2,2,9,0.666666667,84.7,59.83333333,122,35,48,64240,503,1,32,372,1
100.64.0.2-10.16.0.18-44432-3000-6,100.64.0.2,44432,10.16.0.18,3000,6,11:27.9,4687,5,5,479,165,479,95.8,214.2153122,165,33,73.79024326,137401.3228,2133.560913,520.7777778,1526.351924,4591,4,4674,1168.5,2289.694667,4603,12,4673,1168.25,2281.845799,4591,22,1,1,168,168,1066.780457,1066.780457,479,64.4,154.6294495,23910.26667,2,2,2,9,1,64.4,95.8,33,47,16,64240,502,1,32,4687,0
